T,N,bin_i,bin_j,bin_i_idx,bin_j_idx,c2_mean,c2_std,c2_exact,mean_p1,mean_p1_sq,mean_p1_cu,mean_p1_qu,mean_n1,mean_p2,mean_p2_sq,mean_p2_cu,mean_p2_qu,mean_n2,mean_p1_p2,p1_sq_p2_sq,mean_p2_F,inv_N,mean_n_accepted,n_valid_events
0.15,11,high,mid,2,1,0.17037487987270564,0.00863971778246052,0.11045125300541528,0.9340181167542116,0.8890662262296884,0.8657033198253663,0.8662313723444326,0.17411458333333332,0.6058727357690765,0.37334138951381135,0.23409763347617862,0.1493933938360979,1.10703125,0.5658961116557549,0.33192522027039245,0.135,0.09090909090909091,3.973046875,4395
0.15,11,high,high,2,2,0.2689023880062315,0.02396775401563584,0.2405521144720848,0.9340181167542116,0.8890662262296884,0.8657033198253663,0.8662313723444326,0.17411458333333332,0.9340181167542116,0.8890662262296884,0.8657033198253663,0.8662313723444326,0.17411458333333332,0.8723898424250841,0.7904387546222995,0.135,0.09090909090909091,3.973046875,720
0.15,12,low,low,0,0,0.009008866480093507,0.0026636347982344896,0.00633693553848989,0.3842650960042999,0.15082635901149286,0.060450857307959405,0.024720634311342166,2.9391666666666665,0.3842650960042999,0.15082635901149286,0.060450857307959405,0.024720634311342166,2.9391666666666665,0.14765966400719382,0.02274859057266373,0.135,0.08333333333333333,4.3640364583333335,31918
0.15,12,low,mid,0,1,0.03267812614400646,0.0024920344598363146,0.01571670091371565,0.3842650960042999,0.15082635901149286,0.060450857307959405,0.024720634311342166,2.9391666666666665,0.6062489586250599,0.3738317338421288,0.23457903636815683,0.14981523105455855,1.2255989583333333,0.2329603142885655,0.056383679298361765,0.135,0.08333333333333333,4.3640364583333335,26220
0.15,12,low,high,0,2,0.04463620520150254,0.005731688588184913,0.03904988951067771,0.3842650960042999,0.15082635901149286,0.060450857307959405,0.024720634311342166,2.9391666666666665,0.93643459133293,0.894040652221546,0.87333274684365,0.8764869162783018,0.19927083333333334,0.3598391281402957,0.13484489638283614,0.135,0.08333333333333333,4.3640364583333335,6480
0.15,12,mid,low,1,0,0.03267812614400646,0.0024920344598363146,0.015716700913715638,0.6062489586250599,0.3738317338421288,0.23457903636815683,0.14981523105455855,1.2255989583333333,0.3842650960042999,0.15082635901149286,0.060450857307959405,0.024720634311342166,2.9391666666666665,0.2329603142885655,0.056383679298361765,0.135,0.08333333333333333,4.3640364583333335,26220
0.15,12,mid,mid,1,1,0.07356551117583808,0.0052788778283171115,0.038315389378039806,0.6062489586250599,0.3738317338421288,0.23457903636815683,0.14981523105455855,1.2255989583333333,0.6062489586250599,0.3738317338421288,0.23457903636815683,0.14981523105455855,1.2255989583333333,0.3675377998339696,0.13975016522741224,0.135,0.08333333333333333,4.3640364583333335,13587
0.15,12,mid,high,1,2,0.15265854442668142,0.00791714676702157,0.09168611942248911,0.6062489586250599,0.3738317338421288,0.23457903636815683,0.14981523105455855,1.2255989583333333,0.93643459133293,0.894040652221546,0.87333274684365,0.8764869162783018,0.19927083333333334,0.5677124958160724,0.3342207671453282,0.135,0.08333333333333333,4.3640364583333335,5145
0.15,12,high,low,2,0,0.04463620520150254,0.005731688588184913,0.03904988951067772,0.93643459133293,0.894040652221546,0.87333274684365,0.8764869162783018,0.19927083333333334,0.3842650960042999,0.15082635901149286,0.060450857307959405,0.024720634311342166,2.9391666666666665,0.3598391281402957,0.13484489638283614,0.135,0.08333333333333333,4.3640364583333335,6480
0.15,12,high,mid,2,1,0.15265854442668142,0.00791714676702157,0.09168611942248911,0.93643459133293,0.894040652221546,0.87333274684365,0.8764869162783018,0.19927083333333334,0.6062489586250599,0.3738317338421288,0.23457903636815683,0.14981523105455855,1.2255989583333333,0.5677124958160724,0.3342207671453282,0.135,0.08333333333333333,4.3640364583333335,5145
0.15,12,high,high,2,2,0.24394017810730687,0.023334669353953667,0.2044848943584577,0.93643459133293,0.894040652221546,0.87333274684365,0.8764869162783018,0.19927083333333334,0.93643459133293,0.894040652221546,0.87333274684365,0.8764869162783018,0.19927083333333334,0.8769097438448717,0.7993086878247274,0.135,0.08333333333333333,4.3640364583333335,839
0.15,13,low,low,0,0,0.009911758321598206,0.0024620715069420974,0.0052441354502221794,0.3847707018691611,0.15121084678244529,0.060672053762306735,0.0248347039474457,3.2067447916666665,0.3847707018691611,0.15121084678244529,0.060672053762306735,0.0248347039474457,3.2067447916666665,0.14804849301688688,0.022864720184664143,0.135,0.07692307692307693,4.783880208333334,33322
0.15,13,low,mid,0,1,0.0302961485675719,0.002246340466210912,0.013032436341983242,0.3847707018691611,0.15121084678244529,0.060672053762306735,0.0248347039474457,3.2067447916666665,0.6070703846003402,0.3749377751064968,0.23570281967094628,0.15083643366653784,1.3461197916666667,0.2335828979666545,0.05669465846457941,0.135,0.07692307692307693,4.783880208333334,27869
0.15,13,low,high,0,2,0.04654497877389097,0.005079129000875385,0.032527249489870236,0.3847707018691611,0.15121084678244529,0.060672053762306735,0.0248347039474457,3.2067447916666665,0.9390706962457338,0.9001482872168737,0.8841991731801779,0.8941298674019545,0.231015625,0.3613268908992328,0.13611218473983125,0.135,0.07692307692307693,4.783880208333334,7500
0.15,13,mid,low,1,0,0.0302961485675719,0.002246340466210912,0.013032436341983238,0.6070703846003402,0.3749377751064968,0.23570281967094628,0.15083643366653784,1.3461197916666667,0.3847707018691611,0.15121084678244529,0.060672053762306735,0.0248347039474457,3.2067447916666665,0.2335828979666545,0.05669465846457941,0.135,0.07692307692307693,4.783880208333334,27869
0.15,13,mid,mid,1,1,0.05600017781967665,0.004910852473276636,0.03192640398810609,0.6070703846003402,0.3749377751064968,0.23570281967094628,0.15083643366653784,1.3461197916666667,0.6070703846003402,0.3749377751064968,0.23570281967094628,0.15083643366653784,1.3461197916666667,0.368534451858805,0.14057833520180996,0.135,0.07692307692307693,4.783880208333334,15232
0.15,13,mid,high,1,2,0.1196467462550515,0.007239019941842085,0.07719473548512193,0.6070703846003402,0.3749377751064968,0.23570281967094628,0.15083643366653784,1.3461197916666667,0.9390706962457338,0.9001482872168737,0.8841991731801779,0.8941298674019545,0.231015625,0.5700820087368069,0.33749959607501845,0.135,0.07692307692307693,4.783880208333334,6103
0.15,13,high,low,2,0,0.04654497877389097,0.005079129000875385,0.032527249489870236,0.9390706962457338,0.9001482872168737,0.8841991731801779,0.8941298674019545,0.231015625,0.3847707018691611,0.15121084678244529,0.060672053762306735,0.0248347039474457,3.2067447916666665,0.3613268908992328,0.13611218473983125,0.135,0.07692307692307693,4.783880208333334,7500
0.15,13,high,mid,2,1,0.1196467462550515,0.007239019941842085,0.07719473548512193,0.9390706962457338,0.9001482872168737,0.8841991731801779,0.8941298674019545,0.231015625,0.6070703846003402,0.3749377751064968,0.23570281967094628,0.15083643366653784,1.3461197916666667,0.5700820087368069,0.33749959607501845,0.135,0.07692307692307693,4.783880208333334,6103
0.15,13,high,high,2,2,0.17127660157555366,0.021013810279229345,0.1755113090351009,0.9390706962457338,0.9001482872168737,0.8841991731801779,0.8941298674019545,0.231015625,0.9390706962457338,0.9001482872168737,0.8841991731801779,0.8941298674019545,0.231015625,0.8818537725474472,0.8102669389794713,0.135,0.07692307692307693,4.783880208333334,1044
0.15,14,low,low,0,0,0.005770564779284969,0.0023058419152879603,0.004411014163269385,0.38467672005389125,0.15113411402843757,0.060623777999758884,0.02480703511153579,3.45421875,0.38467672005389125,0.15113411402843757,0.060623777999758884,0.02480703511153579,3.45421875,0.14797617895141982,0.02284152042316077,0.135,0.07142857142857142,5.186848958333333,34338
0.15,14,low,mid,0,1,0.016840430763770117,0.0020781817203115944,0.010978789930189106,0.38467672005389125,0.15113411402843757,0.060623777999758884,0.02480703511153579,3.45421875,0.6075637449918727,0.37547783367370413,0.23613719052434856,0.15113685351689904,1.4751822916666666,0.23371562864713238,0.05674750972959232,0.135,0.07142857142857142,5.186848958333333,29266
0.15,14,low,high,0,2,0.03981532127570162,0.004612926730682206,0.02749704193341947,0.38467672005389125,0.15113411402843757,0.060623777999758884,0.02480703511153579,3.45421875,0.9419196494732903,0.9059185613639718,0.893261677470435,0.9073368892045727,0.25744791666666667,0.3623345613136963,0.13691519915366063,0.135,0.07142857142857142,5.186848958333333,8357
0.15,14,mid,low,1,0,0.016840430763770117,0.0020781817203115944,0.010978789930189109,0.6075637449918727,0.37547783367370413,0.23613719052434856,0.15113685351689904,1.4751822916666666,0.38467672005389125,0.15113411402843757,0.060623777999758884,0.02480703511153579,3.45421875,0.23371562864713238,0.05674750972959232,0.135,0.07142857142857142,5.186848958333333,29266
0.15,14,mid,mid,1,1,0.043201353700342726,0.004562056054289099,0.02699623204090781,0.6075637449918727,0.37547783367370413,0.23613719052434856,0.15113685351689904,1.4751822916666666,0.6075637449918727,0.37547783367370413,0.23613719052434856,0.15113685351689904,1.4751822916666666,0.36913370422854935,0.14098360358029782,0.135,0.07142857142857142,5.186848958333333,16918
0.15,14,mid,high,1,2,0.10808451689860653,0.0066229986973109275,0.0658053884344687,0.6075637449918727,0.37547783367370413,0.23613719052434856,0.15113685351689904,1.4751822916666666,0.9419196494732903,0.9059185613639718,0.893261677470435,0.9073368892045727,0.25744791666666667,0.5722762297154242,0.3401523389057427,0.135,0.07142857142857142,5.186848958333333,6858
0.15,14,high,low,2,0,0.03981532127570162,0.004612926730682206,0.027497041933419467,0.9419196494732903,0.9059185613639718,0.893261677470435,0.9073368892045727,0.25744791666666667,0.38467672005389125,0.15113411402843757,0.060623777999758884,0.02480703511153579,3.45421875,0.3623345613136963,0.13691519915366063,0.135,0.07142857142857142,5.186848958333333,8357
0.15,14,high,mid,2,1,0.10808451689860653,0.0066229986973109275,0.06580538843446869,0.9419196494732903,0.9059185613639718,0.893261677470435,0.9073368892045727,0.25744791666666667,0.6075637449918727,0.37547783367370413,0.23613719052434856,0.15113685351689904,1.4751822916666666,0.5722762297154242,0.3401523389057427,0.135,0.07142857142857142,5.186848958333333,6858
0.15,14,high,high,2,2,0.22134989448184558,0.018816485176872275,0.15197912117095158,0.9419196494732903,0.9059185613639718,0.893261677470435,0.9073368892045727,0.25744791666666667,0.9419196494732903,0.9059185613639718,0.893261677470435,0.9073368892045727,0.25744791666666667,0.8872126260638861,0.8206884398237683,0.135,0.07142857142857142,5.186848958333333,1234
0.15,15,low,low,0,0,0.004268322197851501,0.0021681806734853335,0.0037614759999486953,0.3852731765924944,0.15160593975254572,0.060908058287946786,0.024961563876985622,3.7079427083333334,0.3852731765924944,0.15160593975254572,0.060908058287946786,0.024961563876985622,3.7079427083333334,0.14843542060167136,0.022984360968252522,0.135,0.06666666666666667,5.605885416666666,35233
0.15,15,low,mid,0,1,0.01727396821028577,0.0019227357433657497,0.009373311561284894,0.3852731765924944,0.15160593975254572,0.060908058287946786,0.024961563876985622,3.7079427083333334,0.6080691229149389,0.37608897018796844,0.2366987352689884,0.15160141876199348,1.6107552083333334,0.2342727225732504,0.057017321755914105,0.135,0.06666666666666667,5.605885416666666,30610
0.15,15,low,high,0,2,0.03677387963014981,0.004257170495636802,0.02354016655763067,0.3852731765924944,0.15160593975254572,0.060908058287946786,0.024961563876985622,3.7079427083333334,0.9404353690691094,0.9028135142852209,0.8881173582504338,0.8992294010662808,0.2871875,0.36232452202119064,0.13687189125450927,0.135,0.06666666666666667,5.605885416666666,9187
0.15,15,mid,low,1,0,0.01727396821028577,0.0019227357433657497,0.009373311561284894,0.6080691229149389,0.37608897018796844,0.2366987352689884,0.15160141876199348,1.6107552083333334,0.3852731765924944,0.15160593975254572,0.060908058287946786,0.024961563876985622,3.7079427083333334,0.2342727225732504,0.057017321755914105,0.135,0.06666666666666667,5.605885416666666,30610
0.15,15,mid,mid,1,1,0.03995318133571735,0.004261191566068161,0.02311620000414716,0.6080691229149389,0.37608897018796844,0.2366987352689884,0.15160141876199348,1.6107552083333334,0.6080691229149389,0.37608897018796844,0.2366987352689884,0.15160141876199348,1.6107552083333334,0.36974805824254303,0.1414429134970466,0.135,0.06666666666666667,5.605885416666666,18739
0.15,15,mid,high,1,2,0.09371688392194133,0.006190791344941875,0.05671159666920537,0.6080691229149389,0.37608897018796844,0.2366987352689884,0.15160141876199348,1.6107552083333334,0.9404353690691094,0.9028135142852209,0.8881173582504338,0.8992294010662808,0.2871875,0.5718497100280402,0.33953820485930947,0.135,0.06666666666666667,5.605885416666666,7762
0.15,15,high,low,2,0,0.03677387963014981,0.004257170495636802,0.023540166557630676,0.9404353690691094,0.9028135142852209,0.8881173582504338,0.8992294010662808,0.2871875,0.3852731765924944,0.15160593975254572,0.060908058287946786,0.024961563876985622,3.7079427083333334,0.36232452202119064,0.13687189125450927,0.135,0.06666666666666667,5.605885416666666,9187
0.15,15,high,mid,2,1,0.09371688392194133,0.006190791344941875,0.05671159666920533,0.9404353690691094,0.9028135142852209,0.8881173582504338,0.8992294010662808,0.2871875,0.6080691229149389,0.37608897018796844,0.2366987352689884,0.15160141876199348,1.6107552083333334,0.5718497100280402,0.33953820485930947,0.135,0.06666666666666667,5.605885416666666,7762
0.15,15,high,high,2,2,0.16043431386467316,0.017101978679014373,0.1326708472790948,0.9404353690691094,0.9028135142852209,0.8881173582504338,0.8992294010662808,0.2871875,0.9404353690691094,0.9028135142852209,0.8881173582504338,0.8992294010662808,0.2871875,0.884418683396152,0.8150722415760309,0.135,0.06666666666666667,5.605885416666666,1491
0.15,16,low,low,0,0,0.007657417585898433,0.0020330098686601236,0.003245354413415473,0.38500422345319846,0.15138929752618457,0.060775863545417544,0.02488922113544734,3.952994791666667,0.38500422345319846,0.15138929752618457,0.060775863545417544,0.02488922113544734,3.952994791666667,0.14822825207680038,0.022918719405471636,0.135,0.0625,6.004270833333333,35807
0.15,16,low,mid,0,1,0.015659652156063793,0.0018015866063879164,0.008094864448373953,0.38500422345319846,0.15138929752618457,0.060775863545417544,0.02488922113544734,3.952994791666667,0.6081710781399609,0.3762523189030411,0.23688949513308988,0.1517962026485455,1.7338541666666667,0.2341484336659701,0.056960574251329374,0.135,0.0625,6.004270833333333,31592
0.15,16,low,high,0,2,0.027315684590203407,0.0039059565360930796,0.020373827053648597,0.38500422345319846,0.15138929752618457,0.060775863545417544,0.02488922113544734,3.952994791666667,0.9443066399336848,0.9112541450678329,0.9024274652369612,0.9216850255578986,0.317421875,0.3635620446093674,0.13795412488964312,0.135,0.0625,6.004270833333333,10095
0.15,16,mid,low,1,0,0.015659652156063793,0.0018015866063879164,0.008094864448373955,0.6081710781399609,0.3762523189030411,0.23688949513308988,0.1517962026485455,1.7338541666666667,0.38500422345319846,0.15138929752618457,0.060775863545417544,0.02488922113544734,3.952994791666667,0.2341484336659701,0.056960574251329374,0.135,0.0625,6.004270833333333,31592
0.15,16,mid,mid,1,1,0.0313468496167724,0.0040351892597227206,0.0200101858105538,0.6081710781399609,0.3762523189030411,0.23688949513308988,0.1517962026485455,1.7338541666666667,0.6081710781399609,0.3762523189030411,0.23688949513308988,0.1517962026485455,1.7338541666666667,0.36987206028592234,0.14156580747991576,0.135,0.0625,6.004270833333333,20309
0.15,16,mid,high,1,2,0.06039771274157788,0.005701703369947006,0.049347215057548154,0.6081710781399609,0.3762523189030411,0.23688949513308988,0.1517962026485455,1.7338541666666667,0.9443066399336848,0.9112541450678329,0.9024274652369612,0.9216850255578986,0.317421875,0.5742999873031929,0.34286148519178034,0.135,0.0625,6.004270833333333,8710
0.15,16,high,low,2,0,0.027315684590203407,0.0039059565360930796,0.0203738270536486,0.9443066399336848,0.9112541450678329,0.9024274652369612,0.9216850255578986,0.317421875,0.38500422345319846,0.15138929752618457,0.060775863545417544,0.02488922113544734,3.952994791666667,0.3635620446093674,0.13795412488964312,0.135,0.0625,6.004270833333333,10095
0.15,16,high,mid,2,1,0.06039771274157788,0.005701703369947006,0.049347215057548154,0.9443066399336848,0.9112541450678329,0.9024274652369612,0.9216850255578986,0.317421875,0.6081710781399609,0.3762523189030411,0.23688949513308988,0.1517962026485455,1.7338541666666667,0.5742999873031929,0.34286148519178034,0.135,0.0625,6.004270833333333,8710
0.15,16,high,high,2,2,0.14116121499830434,0.015894911889197942,0.1166761974676461,0.9443066399336848,0.9112541450678329,0.9024274652369612,0.9216850255578986,0.317421875,0.9443066399336848,0.9112541450678329,0.9024274652369612,0.9216850255578986,0.317421875,0.8917150302228458,0.8303841169033069,0.135,0.0625,6.004270833333333,1752
0.15,17,low,low,0,0,0.003830779754685075,0.0019045210365405446,0.002828500264840062,0.3851628966525188,0.15151047888810648,0.060845914556616636,0.02492551573150442,4.224322916666667,0.3851628966525188,0.15151047888810648,0.060845914556616636,0.02492551573150442,4.224322916666667,0.14835045695775886,0.02295542521290336,0.135,0.058823529411764705,6.4451302083333335,36411
0.15,17,low,mid,0,1,0.012279467224313629,0.001657196249198422,0.007060530249470793,0.3851628966525188,0.15151047888810648,0.060845914556616636,0.02492551573150442,4.224322916666667,0.6099742640897746,0.37852507710437666,0.23906185834101953,0.153662313471786,1.8741145833333333,0.23493945444030606,0.05735051570324154,0.135,0.058823529411764705,6.4451302083333335,32597
0.15,17,low,high,0,2,0.03005182829615419,0.0035787129239203304,0.01780197117878083,0.3851628966525188,0.15151047888810648,0.060845914556616636,0.02492551573150442,4.224322916666667,0.9465817743400541,0.9162149405357797,0.9107015911510642,0.934138003675962,0.3466927083333333,0.36458817812329614,0.138816164405014,0.135,0.058823529411764705,6.4451302083333335,10946
