N,bin_i,bin_j,bin_i_idx,bin_j_idx,c2_mean,c2_std,c2_exact,mean_p1,mean_p1_sq,mean_p1_cu,mean_p1_qu,mean_n1,mean_p2,mean_p2_sq,mean_p2_cu,mean_p2_qu,mean_n2,mean_p1_p2,p1_sq_p2_sq,mean_p2_F,inv_N,mean_n_accepted,n_valid_events
75,mid,high,1,2,0.00032519195270019945,0.00017966155724522624,0.0003579233221009875,0.6316537216552288,0.4062374594644587,0.26592003222979943,0.1770484504486154,17.5728625,1.1010277070290013,1.295320982510222,1.6524929396699948,2.3182262112644305,12.407875,0.6954682487903916,0.5262079051259592,0.375,0.013333333333333334,49.3916125,80000
75,high,low,2,0,0.00029143381470522745,0.00017073641510179267,0.00014037453289585523,1.1010277070290013,1.295320982510222,1.6524929396699948,2.3182262112644305,12.407875,0.39508018336672684,0.15938103344384769,0.06558932215991219,0.027497506119129333,19.410875,0.4349942283848646,0.20644959683397934,0.375,0.013333333333333334,49.3916125,80000
75,high,mid,2,1,0.00032519195270019945,0.00017966155724522624,0.0003579233221009875,1.1010277070290013,1.295320982510222,1.6524929396699948,2.3182262112644305,12.407875,0.6316537216552288,0.4062374594644587,0.26592003222979943,0.1770484504486154,17.5728625,0.6954682487903916,0.5262079051259592,0.375,0.013333333333333334,49.3916125,80000
75,high,high,2,2,0.001138450752671487,0.00034687485382059804,0.0011611941860476627,1.1010277070290013,1.295320982510222,1.6524929396699948,2.3182262112644305,12.407875,1.1010277070290013,1.295320982510222,1.6524929396699948,2.3182262112644305,12.407875,1.2122620116455403,1.6778564477312472,0.375,0.013333333333333334,49.3916125,79998
76,low,low,0,0,-0.0001981029991662949,0.00019673919696812177,1.650523867398228e-05,0.39508037697623943,0.15937705587181894,0.0655845276457787,0.027493661747610587,19.6551875,0.39508037697623943,0.15937705587181894,0.0655845276457787,0.027493661747610587,19.6551875,0.15608850427168747,0.025401045938368897,0.375,0.013157894736842105,50.0230125,80000
76,low,mid,0,1,0.00012088747588657609,0.00013858486454857805,4.209246203715829e-05,0.39508037697623943,0.15937705587181894,0.0655845276457787,0.027493661747610587,19.6551875,0.6316186742983805,0.40618608734295175,0.2658638790553495,0.1769939805278644,17.79045,0.24954014394703675,0.06473674273681315,0.375,0.013157894736842105,50.0230125,80000
76,low,high,0,2,0.0002957291617865465,0.00016797364765418893,0.0001366067682987932,0.39508037697623943,0.15937705587181894,0.0655845276457787,0.027493661747610587,19.6551875,1.1005595928663217,1.293709741220813,1.6480562559134364,2.3066828976624723,12.577375,0.434809498834443,0.20618764970846593,0.375,0.013157894736842105,50.0230125,80000
76,mid,low,1,0,0.00012088747588657609,0.00013858486454857805,4.2092462037158285e-05,0.6316186742983805,0.40618608734295175,0.2658638790553495,0.1769939805278644,17.79045,0.39508037697623943,0.15937705587181894,0.0655845276457787,0.027493661747610587,19.6551875,0.24954014394703675,0.06473674273681315,0.375,0.013157894736842105,50.0230125,80000
76,mid,mid,1,1,0.00011773473987795122,0.00022099174078503203,0.00010734095570563414,0.6316186742983805,0.40618608734295175,0.2658638790553495,0.1769939805278644,17.79045,0.6316186742983805,0.40618608734295175,0.2658638790553495,0.1769939805278644,17.79045,0.39894214972244363,0.16498713755097602,0.375,0.013157894736842105,50.0230125,80000
76,mid,high,1,2,0.0003243317432095139,0.00017721195217952992,0.0003483184086305834,0.6316186742983805,0.40618608734295175,0.2658638790553495,0.1769939805278644,17.79045,1.1005595928663217,1.293709741220813,1.6480562559134364,2.3066828976624723,12.577375,0.6951339910325914,0.5254868979439447,0.375,0.013157894736842105,50.0230125,80000
